RT,Stimuli,Response,Condition,Correct,Age,L1,ID,Fold,Time_taken,Sex,Language,Verb,Noun,Frequency,Score,Item,Accuracy,outliers,mAccuracy,mRT,iAccuracy,iRT
1607,scrape the bottom,y,Idiom,y,52,English,P096,3,646.0,Female,English,scrape,bottom,5734,8.7,scrape bottom,1,,0.9390243902439024,1657.628048780488,0.9830508474576272,1110.6440677966102
1493,unleash fury,y,Collocation,y,52,English,P096,3,646.0,Female,English,unleash,fury,3432,8.5,unleash fury,1,,0.9390243902439024,1657.628048780488,0.967741935483871,1037.5806451612902
2436,level the field,y,Idiom,y,52,English,P096,3,646.0,Female,English,level,field,4459,5.9,level field,1,,0.9390243902439024,1657.628048780488,0.967741935483871,1072.516129032258
1652,fan the flames,y,Idiom,y,52,English,P096,3,646.0,Female,English,fan,flame,17553,10.9,fan flame,1,,0.9390243902439024,1657.628048780488,0.967741935483871,981.2258064516128
2392,drain the swamp,y,Idiom,y,52,English,P096,3,646.0,Female,English,drain,swamp,8256,9.6,drain swamp,1,,0.9390243902439024,1657.628048780488,0.7868852459016393,1253.950819672131
1668,smear one's reputation,y,Collocation,y,52,English,P096,3,646.0,Female,English,smear,reputation,1085,5.4,smear reputation,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,1245.377049180328
1613,slash the bill,y,Idiom,y,52,English,P096,3,646.0,Female,English,slash,bill,1279,4.4,slash bill,1,,0.9390243902439024,1657.628048780488,0.8524590163934426,1242.327868852459
1552,inflate a balloon,y,Compositional,y,52,English,P096,3,646.0,Female,English,inflate,balloon,4946,9.4,inflate balloon,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,963.9344262295082
1453,cross the line,y,Idiom,y,52,English,P096,3,646.0,Female,English,cross,line,189753,9.8,cross line,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,817.4516129032259
1365,blow smoke,y,Idiom,y,52,English,P096,3,646.0,Female,English,blow,smoke,11725,8.6,blow smoke,1,,0.9390243902439024,1657.628048780488,0.9830508474576272,932.457627118644
1529,strain relations,y,Collocation,y,52,English,P096,3,646.0,Female,English,strain,relation,5144,7.5,strain relation,1,,0.9390243902439024,1657.628048780488,0.8947368421052632,1216.3157894736842
1508,fuel the car,y,Compositional,y,52,English,P096,3,646.0,Female,English,fuel,car,4448,5.0,fuel car,1,,0.9390243902439024,1657.628048780488,0.9666666666666668,914.95
1555,soften skin,y,Compositional,y,52,English,P096,3,646.0,Female,English,soften,skin,6229,7.3,soften skin,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,1047.8064516129032
1457,abandon the plan,y,Collocation,y,52,English,P096,3,646.0,Female,English,abandon,plan,19302,6.7,abandon plan,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,1193.655737704918
1508,capture a scene,y,Collocation,y,52,English,P096,3,646.0,Female,English,capture,scene,10061,6.3,capture scene,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,1060.967741935484
1553,chase one's tail,y,Idiom,y,52,English,P096,3,646.0,Female,English,chase,tail,7173,8.5,chase tail,1,,0.9390243902439024,1657.628048780488,0.9516129032258064,1100.3225806451612
1285,beat an egg,y,Compositional,y,52,English,P096,3,646.0,Female,English,beat,egg,12025,7.3,beat egg,1,,0.9390243902439024,1657.628048780488,1.0,893.7903225806451
1468,stimulate the brain,y,Idiom,y,52,English,P096,3,646.0,Female,English,stimulate,brain,6316,7.3,stimulate brain,1,,0.9390243902439024,1657.628048780488,1.0,959.3709677419356
1171,carry a load,y,Compositional,y,52,English,P096,3,646.0,Female,English,carry,load,45814,8.2,carry load,1,,0.9390243902439024,1657.628048780488,1.0,831.4193548387096
1242,bend one's leg,y,Compositional,y,52,English,P096,3,646.0,Female,English,bend,leg,7787,7.5,bend leg,1,,0.9390243902439024,1657.628048780488,0.8524590163934426,1078.7540983606557
1348,fight the man,y,Idiom,y,52,English,P096,3,646.0,Female,English,fight,man,17711,5.9,fight man,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,962.688524590164
1663,dent a can,y,Compositional,y,52,English,P096,3,646.0,Female,English,dent,can,925,6.8,dent can,1,,0.9390243902439024,1657.628048780488,0.6935483870967742,1199.774193548387
1810,ignite a debate,y,Collocation,y,52,English,P096,3,646.0,Female,English,ignite,debate,2905,6.6,ignite debate,1,,0.9390243902439024,1657.628048780488,0.9032258064516128,1154.8870967741937
1479,crash a spaceship,n,Compositional,y,52,English,P096,3,646.0,Female,English,crash,spaceship,1083,7.2,crash spaceship,0,,0.9390243902439024,1657.628048780488,0.7377049180327869,1238.311475409836
1249,pay the price,y,Idiom,y,52,English,P096,3,646.0,Female,English,pay,price,278026,9.7,pay price,1,,0.9390243902439024,1657.628048780488,1.0,777.7741935483871
1334,enter a competition,y,Collocation,y,52,English,P096,3,646.0,Female,English,enter,competition,35716,7.4,enter competition,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,918.0655737704918
1325,unlock the car,y,Compositional,y,52,English,P096,3,646.0,Female,English,unlock,car,5734,5.3,unlock car,1,,0.9390243902439024,1657.628048780488,1.0,819.2741935483871
1173,spread butter,y,Compositional,y,52,English,P096,3,646.0,Female,English,spread,butter,3074,5.8,spread butter,1,,0.9390243902439024,1657.628048780488,1.0,813.3064516129032
2169,lock eyes,y,Collocation,y,52,English,P096,3,646.0,Female,English,lock,eye,26037,7.5,lock eye,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,844.8709677419355
1003,lift a finger,y,Idiom,y,52,English,P096,3,646.0,Female,English,lift,finger,20457,8.2,lift finger,1,,0.9390243902439024,1657.628048780488,1.0,823.4516129032259
1976,grasp the nettle,n,Idiom,y,52,English,P096,3,646.0,Female,English,grasp,nettle,2108,7.9,grasp nettle,0,,0.9390243902439024,1657.628048780488,0.5344827586206896,1234.6206896551723
1421,taste the flavor,y,Compositional,y,52,English,P096,3,646.0,Female,English,taste,flavor,4555,7.2,taste flavor,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,1036.770491803279
1571,spew venom,y,Idiom,y,52,English,P096,3,646.0,Female,English,spew,venom,2067,9.4,spew venom,1,,0.9390243902439024,1657.628048780488,0.7258064516129032,1068.274193548387
1516,forge a wheel,n,Compositional,y,52,English,P096,3,646.0,Female,English,forge,wheel,6475,7.4,forge wheel,0,,0.9390243902439024,1657.628048780488,0.5901639344262295,1151.7540983606557
1519,battle a disease,y,Collocation,y,52,English,P096,3,646.0,Female,English,battle,disease,4809,6.5,battle disease,1,,0.9390243902439024,1657.628048780488,0.935483870967742,1000.548387096774
1351,twist one's arm,y,Idiom,y,52,English,P096,3,646.0,Female,English,twist,arm,11204,7.6,twist arm,1,,0.9390243902439024,1657.628048780488,0.9838709677419356,917.1451612903226
1489,unearth talent,y,Collocation,y,52,English,P096,3,646.0,Female,English,unearth,talent,1111,5.1,unearth talent,1,,0.9390243902439024,1657.628048780488,0.8387096774193549,1124.354838709677
1570,float an idea,y,Collocation,y,52,English,P096,3,646.0,Female,English,float,idea,14114,5.9,float idea,1,,0.9390243902439024,1657.628048780488,0.9032258064516128,950.2258064516128
2098,cultivate one's garden,y,Idiom,y,52,English,P096,3,646.0,Female,English,cultivate,garden,4189,6.9,cultivate garden,1,,0.9390243902439024,1657.628048780488,0.8870967741935484,1156.7096774193549
1511,cut taxes,y,Collocation,y,52,English,P096,3,646.0,Female,English,cut,tax,40766,8.0,cut tax,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,895.5245901639345
1707,distort the picture,y,Idiom,y,52,English,P096,3,646.0,Female,English,distort,picture,1905,4.1,distort picture,1,,0.9390243902439024,1657.628048780488,0.918032786885246,1122.4590163934429
1375,run a marathon,y,Compositional,y,52,English,P096,3,646.0,Female,English,run,marathon,42041,7.2,run marathon,1,,0.9390243902439024,1657.628048780488,0.967741935483871,852.5483870967741
1543,sow the crop,y,Compositional,y,52,English,P096,3,646.0,Female,English,sow,crop,5292,7.9,sow crop,1,,0.9390243902439024,1657.628048780488,0.8548387096774194,1199.854838709677
1520,strike a pose,y,Collocation,y,52,English,P096,3,646.0,Female,English,strike,pose,13132,8.6,strike pose,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,868.7868852459017
1449,shatter the myth,y,Collocation,y,52,English,P096,3,646.0,Female,English,shatter,myth,2665,7.4,shatter myth,1,,0.9390243902439024,1657.628048780488,0.8360655737704918,1143.2622950819673
1101,smell fear,y,Collocation,y,52,English,P096,3,646.0,Female,English,smell,fear,2087,5.8,smell fear,1,,0.9390243902439024,1657.628048780488,0.9661016949152542,955.2203389830509
1116,kick the door,y,Compositional,y,52,English,P096,3,646.0,Female,English,kick,door,9371,6.7,kick door,1,,0.9390243902439024,1657.628048780488,0.9833333333333332,883.6166666666667
1179,face the window,y,Compositional,y,52,English,P096,3,646.0,Female,English,face,window,8743,5.4,face window,1,,0.9390243902439024,1657.628048780488,0.9508196721311476,973.032786885246
2602,navigate waters,y,Compositional,y,52,English,P096,3,646.0,Female,English,navigate,water,12267,6.5,navigate water,1,,0.9390243902439024,1657.628048780488,0.9193548387096774,1146.3709677419354
1236,share a bed,y,Idiom,y,52,English,P096,3,646.0,Female,English,share,bed,15565,6.0,share bed,1,,0.9390243902439024,1657.628048780488,1.0,873.3225806451613
1343,spill the secret,y,Collocation,y,52,English,P096,3,646.0,Female,English,spill,secret,2935,6.6,spill secret,1,,0.9390243902439024,1657.628048780488,0.9833333333333332,987.5666666666668
1500,build trust,y,Collocation,y,52,English,P096,3,646.0,Female,English,build,trust,79084,7.6,build trust,1,,0.9390243902439024,1657.628048780488,1.0,876.1935483870968
1316,cover expenses,y,Collocation,y,52,English,P096,3,646.0,Female,English,cover,expense,58741,7.9,cover expense,1,,0.9390243902439024,1657.628048780488,1.0,955.4754098360656
1574,push an agenda,y,Collocation,y,52,English,P096,3,646.0,Female,English,push,agenda,28530,8.4,push agenda,1,,0.9390243902439024,1657.628048780488,1.0,935.6065573770492
1623,catch one's eye,y,Idiom,y,52,English,P096,3,646.0,Female,English,catch,eye,163400,9.7,catch eye,1,,0.9390243902439024,1657.628048780488,0.9836065573770492,858.688524590164
1160,capture a scene,y,Collocation,y,36,English,P099,3,439.0,Female,English,capture,scene,10061,6.3,capture scene,1,,0.926829268292683,772.5670731707318,0.9838709677419356,1060.967741935484
657,cross the line,y,Idiom,y,36,English,P099,3,439.0,Female,English,cross,line,189753,9.8,cross line,1,,0.926829268292683,772.5670731707318,0.9838709677419356,817.4516129032259
664,spark a fire,y,Idiom,y,36,English,P099,3,439.0,Female,English,spark,fire,5462,6.5,spark fire,1,,0.926829268292683,772.5670731707318,0.9838709677419356,1042.483870967742
1167,erase the board,y,Compositional,y,36,English,P099,3,439.0,Female,English,erase,board,3931,6.3,erase board,1,,0.926829268292683,772.5670731707318,0.8833333333333333,1209.0333333333333
793,slash the bill,y,Idiom,y,36,English,P099,3,439.0,Female,English,slash,bill,1279,4.4,slash bill,1,,0.926829268292683,772.5670731707318,0.8524590163934426,1242.327868852459
739,spin a tale,y,Collocation,y,36,English,P099,3,439.0,Female,English,spin,tale,8646,8.3,spin tale,1,,0.926829268292683,772.5670731707318,0.9016393442622952,1135.4426229508197
768,level the field,y,Idiom,y,36,English,P099,3,439.0,Female,English,level,field,4459,5.9,level field,1,,0.926829268292683,772.5670731707318,0.967741935483871,1072.516129032258
701,fan the flames,y,Idiom,y,36,English,P099,3,439.0,Female,English,fan,flame,17553,10.9,fan flame,1,,0.926829268292683,772.5670731707318,0.967741935483871,981.2258064516128
721,soften skin,y,Compositional,y,36,English,P099,3,439.0,Female,English,soften,skin,6229,7.3,soften skin,1,,0.926829268292683,772.5670731707318,0.9838709677419356,1047.8064516129032
836,crack an egg,y,Compositional,y,36,English,P099,3,439.0,Female,English,crack,egg,7478,7.7,crack egg,1,,0.926829268292683,772.5670731707318,0.967741935483871,829.3387096774194
1503,dangle the prospect,y,Collocation,y,36,English,P099,3,439.0,Female,English,dangle,prospect,447,4.8,dangle prospect,1,,0.926829268292683,772.5670731707318,0.7457627118644068,1333.271186440678
619,fuel the car,y,Compositional,y,36,English,P099,3,439.0,Female,English,fuel,car,4448,5.0,fuel car,1,,0.926829268292683,772.5670731707318,0.9666666666666668,914.95
685,scrape the bottom,y,Idiom,y,36,English,P099,3,439.0,Female,English,scrape,bottom,5734,8.7,scrape bottom,1,,0.926829268292683,772.5670731707318,0.9830508474576272,1110.6440677966102
555,raise a hand,y,Compositional,y,36,English,P099,3,439.0,Female,English,raise,hand,134259,8.6,raise hand,1,,0.926829268292683,772.5670731707318,0.9838709677419356,915.9193548387096
641,strain relations,y,Collocation,y,36,English,P099,3,439.0,Female,English,strain,relation,5144,7.5,strain relation,1,,0.926829268292683,772.5670731707318,0.8947368421052632,1216.3157894736842
1107,hurt a business,y,Collocation,y,36,English,P099,3,439.0,Female,English,hurt,business,11397,5.9,hurt business,1,,0.926829268292683,772.5670731707318,0.8360655737704918,1247.016393442623
653,stifle a yawn,y,Compositional,y,36,English,P099,3,439.0,Female,English,stifle,yawn,2819,9.5,stifle yawn,1,,0.926829268292683,772.5670731707318,0.819672131147541,1170.311475409836
668,skip rope,y,Compositional,y,36,English,P099,3,439.0,Female,English,skip,rope,4595,7.7,skip rope,1,,0.926829268292683,772.5670731707318,0.918032786885246,1080.1639344262296
2637,pierce the darkness,y,Collocation,y,36,English,P099,3,439.0,Female,English,pierce,darkness,1797,7.6,pierce darkness,1,,0.926829268292683,772.5670731707318,0.7868852459016393,1410.0655737704917
607,pick one's brain,y,Idiom,y,36,English,P099,3,439.0,Female,English,pick,brain,13281,7.5,pick brain,1,,0.926829268292683,772.5670731707318,0.9344262295081968,930.2786885245902
659,inflate a balloon,y,Compositional,y,36,English,P099,3,439.0,Female,English,inflate,balloon,4946,9.4,inflate balloon,1,,0.926829268292683,772.5670731707318,0.9836065573770492,963.9344262295082
1052,smear one's reputation,y,Collocation,y,36,English,P099,3,439.0,Female,English,smear,reputation,1085,5.4,smear reputation,1,,0.926829268292683,772.5670731707318,0.9836065573770492,1245.377049180328
805,flood one's inbox,y,Collocation,y,36,English,P099,3,439.0,Female,English,flood,inbox,1404,6.9,flood inbox,1,,0.926829268292683,772.5670731707318,0.9344262295081968,1311.672131147541
619,stir the pot,y,Idiom,y,36,English,P099,3,439.0,Female,English,stir,pot,13006,9.4,stir pot,1,,0.926829268292683,772.5670731707318,0.9516129032258064,929.548387096774
620,weave a basket,y,Compositional,y,36,English,P099,3,439.0,Female,English,weave,basket,7588,8.5,weave basket,1,,0.926829268292683,772.5670731707318,0.9672131147540984,1006.9180327868852
661,cast a line,y,Compositional,y,36,English,P099,3,439.0,Female,English,cast,line,7730,5.3,cast line,1,,0.926829268292683,772.5670731707318,0.9516129032258064,1041.774193548387
1707,throw money,y,Idiom,y,36,English,P099,3,439.0,Female,English,throw,money,43659,7.3,throw money,1,,0.926829268292683,772.5670731707318,0.967741935483871,1068.0967741935483
673,close a case,y,Collocation,y,36,English,P099,3,439.0,Female,English,close,case,27515,6.5,close case,1,,0.926829268292683,772.5670731707318,1.0,1170.75
610,hold the key,y,Idiom,y,36,English,P099,3,439.0,Female,English,hold,key,59256,7.2,hold key,1,,0.926829268292683,772.5670731707318,0.9516129032258064,997.6935483870968
628,shift the blame,y,Collocation,y,36,English,P099,3,439.0,Female,English,shift,blame,11839,8.4,shift blame,1,,0.926829268292683,772.5670731707318,0.9672131147540984,1050.8196721311476
602,chase one's tail,y,Idiom,y,36,English,P099,3,439.0,Female,English,chase,tail,7173,8.5,chase tail,1,,0.926829268292683,772.5670731707318,0.9516129032258064,1100.3225806451612
561,beat an egg,y,Compositional,y,36,English,P099,3,439.0,Female,English,beat,egg,12025,7.3,beat egg,1,,0.926829268292683,772.5670731707318,1.0,893.7903225806451
605,unleash fury,y,Collocation,y,36,English,P099,3,439.0,Female,English,unleash,fury,3432,8.5,unleash fury,1,,0.926829268292683,772.5670731707318,0.967741935483871,1037.5806451612902
570,sweeten the milk,y,Compositional,y,36,English,P099,3,439.0,Female,English,sweeten,milk,2791,7.5,sweeten milk,1,,0.926829268292683,772.5670731707318,0.7833333333333333,1256.8166666666666
777,abandon the plan,y,Collocation,y,36,English,P099,3,439.0,Female,English,abandon,plan,19302,6.7,abandon plan,1,,0.926829268292683,772.5670731707318,0.9836065573770492,1193.655737704918
989,drain the swamp,y,Idiom,y,36,English,P099,3,439.0,Female,English,drain,swamp,8256,9.6,drain swamp,1,,0.926829268292683,772.5670731707318,0.7868852459016393,1253.950819672131
713,blow smoke,y,Idiom,y,36,English,P099,3,439.0,Female,English,blow,smoke,11725,8.6,blow smoke,1,,0.926829268292683,772.5670731707318,0.9830508474576272,932.457627118644
752,drop a hint,y,Collocation,y,36,English,P099,3,439.0,Female,English,drop,hint,15554,7.8,drop hint,1,,0.926829268292683,772.5670731707318,1.0,892.0322580645161
665,bend one's leg,y,Compositional,y,36,English,P099,3,439.0,Female,English,bend,leg,7787,7.5,bend leg,1,,0.926829268292683,772.5670731707318,0.8524590163934426,1078.7540983606557
614,pay the price,y,Idiom,y,36,English,P099,3,439.0,Female,English,pay,price,278026,9.7,pay price,1,,0.926829268292683,772.5670731707318,1.0,777.7741935483871
698,distort the picture,y,Idiom,y,36,English,P099,3,439.0,Female,English,distort,picture,1905,4.1,distort picture,1,,0.926829268292683,772.5670731707318,0.918032786885246,1122.4590163934429
620,kick the door,y,Compositional,y,36,English,P099,3,439.0,Female,English,kick,door,9371,6.7,kick door,1,,0.926829268292683,772.5670731707318,0.9833333333333332,883.6166666666667
